Latitude,Longitude,Gate-Name
97.51,42.785,
97.51,43.78,
97.51,44.775,
97.51,45.77,
97.51,46.765,
97.51,47.76,
97.51,48.755,
97.51,49.75,
97.51,50.745,
97.51,51.74,
97.51,52.735,
97.51,53.73,
97.51,54.725,
97.51,55.72,
97.51,56.715,
97.51,57.71,
97.51,58.705,
97.51,59.7,
97.51,60.695,
97.51,61.69,
97.51,62.685,
97.51,63.68,
97.51,64.675,
97.51,65.67,
97.51,66.665,
97.51,67.66,
97.51,68.655,
97.51,69.65,
97.51,70.645,
97.51,71.64,
97.51,72.635,
97.51,73.63,
97.51,74.625,
97.51,75.62,
97.51,76.615,
97.51,77.61,
97.51,78.605,
97.51,79.6,
97.51,80.595,
97.51,81.59,
97.51,82.585,
97.51,83.58,
97.51,84.575,
97.51,85.57,
97.51,86.565,
97.51,87.56,
97.51,88.555,
97.51,89.55,
97.51,90.545,
97.51,91.54,
97.51,92.535,
97.51,93.53,
97.51,94.525,
97.51,95.52,
97.51,96.515,
97.51,97.51,
97.51,98.505,
97.51,99.5,
97.51,100.495,
97.51,101.49,
97.51,102.485,
97.51,103.48,
97.51,104.475,
97.51,105.47,
97.51,106.465,
97.51,107.46,
97.51,108.455,
97.51,109.45,
97.51,110.445,
97.51,111.44,
97.51,112.435,
97.51,113.43,
97.51,114.425,
97.51,115.42,
97.51,116.415,
97.51,117.41,
97.51,118.405,
97.51,119.4,
97.51,120.395,
97.51,121.39,
97.51,122.385,
97.51,123.38,
97.51,124.375,
97.51,125.37,
97.51,126.365,
97.51,127.36,
97.51,128.355,
97.51,129.35,
97.51,130.345,
97.51,131.34,
97.51,132.335,
97.51,133.33,
97.51,134.325,
97.51,135.32,
97.51,136.315,
97.51,137.31,
97.51,138.305,
97.51,139.3,
97.51,140.295,
97.51,141.29,
97.51,142.285,
97.51,143.28,
97.51,144.275,
97.51,145.27,
97.51,146.265,
97.51,147.26,
97.51,148.255,
97.51,149.25,
97.51,150.245,
97.51,151.24,
97.51,152.235,
97.51,153.23,
97.51,154.225,
97.51,155.22,
97.51,156.215,
97.51,157.21,
97.51,158.205,
97.51,159.2,
97.51,160.195,
97.51,161.19,
97.51,162.185,
97.51,163.18,
97.51,164.175,
97.51,165.17,
97.51,166.165,
97.51,167.16,
97.51,168.155,
97.51,169.15,
97.51,170.145,
97.51,171.14,
97.51,172.135,
97.51,173.13,
97.51,174.125,
97.51,175.12,
97.51,176.115,
97.51,177.11,
97.51,178.105,
97.51,179.1,
97.51,180.095,
97.51,181.09,
97.51,182.085,
97.51,183.08,
97.51,184.075,
97.51,185.07,
97.51,186.065,
97.51,187.06,
97.51,188.055,
97.51,189.05,
97.51,190.045,
97.51,191.04,
97.51,192.035,
97.51,193.03,
97.51,194.025,
97.51,195.02,
97.51,196.015,
97.51,197.01,
97.51,198.005,
98.505,0,
98.505,0.995,
98.505,1.99,
98.505,2.985,
98.505,3.98,
98.505,4.975,
98.505,5.97,
98.505,6.965,
98.505,7.96,
98.505,8.955,
98.505,9.95,
98.505,10.945,
98.505,11.94,
98.505,12.935,
98.505,13.93,
98.505,14.925,
98.505,15.92,
98.505,16.915,
98.505,17.91,
98.505,18.905,
98.505,19.9,
98.505,20.895,
98.505,21.89,
98.505,22.885,
98.505,23.88,
98.505,24.875,
98.505,25.87,
98.505,26.865,
98.505,27.86,
98.505,28.855,
98.505,29.85,
98.505,30.845,
98.505,31.84,
98.505,32.835,
98.505,33.83,
98.505,34.825,
98.505,35.82,
98.505,36.815,
98.505,37.81,
98.505,38.805,
98.505,39.8,
98.505,40.795,
98.505,41.79,
98.505,42.785,
98.505,43.78,
98.505,44.775,
98.505,45.77,
98.505,46.765,
98.505,47.76,
98.505,48.755,
98.505,49.75,
98.505,50.745,
98.505,51.74,
98.505,52.735,
98.505,53.73,
98.505,54.725,
98.505,55.72,
98.505,56.715,
98.505,57.71,
98.505,58.705,
98.505,59.7,
98.505,60.695,
98.505,61.69,
98.505,62.685,
98.505,63.68,
98.505,64.675,
98.505,65.67,
98.505,66.665,
98.505,67.66,
98.505,68.655,
98.505,69.65,
98.505,70.645,
98.505,71.64,
98.505,72.635,
98.505,73.63,
98.505,74.625,
98.505,75.62,
98.505,76.615,
98.505,77.61,
98.505,78.605,
98.505,79.6,
98.505,80.595,
98.505,81.59,
98.505,82.585,
98.505,83.58,
98.505,84.575,
98.505,85.57,
98.505,86.565,
98.505,87.56,
98.505,88.555,
98.505,89.55,
98.505,90.545,
98.505,91.54,
98.505,92.535,
98.505,93.53,
98.505,94.525,
98.505,95.52,
98.505,96.515,
98.505,97.51,
98.505,98.505,
98.505,99.5,
98.505,100.495,
98.505,101.49,
98.505,102.485,
98.505,103.48,
98.505,104.475,
98.505,105.47,
98.505,106.465,
98.505,107.46,
98.505,108.455,
98.505,109.45,
98.505,110.445,
98.505,111.44,
98.505,112.435,
98.505,113.43,
98.505,114.425,
98.505,115.42,
98.505,116.415,
98.505,117.41,
98.505,118.405,
98.505,119.4,
98.505,120.395,
98.505,121.39,
98.505,122.385,
98.505,123.38,
98.505,124.375,
98.505,125.37,
98.505,126.365,
98.505,127.36,
98.505,128.355,
98.505,129.35,
98.505,130.345,
98.505,131.34,
98.505,132.335,
98.505,133.33,
98.505,134.325,
98.505,135.32,
98.505,136.315,
98.505,137.31,
98.505,138.305,
98.505,139.3,
98.505,140.295,
98.505,141.29,
98.505,142.285,
98.505,143.28,
98.505,144.275,
98.505,145.27,
98.505,146.265,
98.505,147.26,
98.505,148.255,
98.505,149.25,
98.505,150.245,
98.505,151.24,
98.505,152.235,
98.505,153.23,
98.505,154.225,
98.505,155.22,
98.505,156.215,
98.505,157.21,
98.505,158.205,
98.505,159.2,
98.505,160.195,
98.505,161.19,
98.505,162.185,
98.505,163.18,
98.505,164.175,
98.505,165.17,
98.505,166.165,
98.505,167.16,
98.505,168.155,
98.505,169.15,
98.505,170.145,
98.505,171.14,
98.505,172.135,
98.505,173.13,
98.505,174.125,
98.505,175.12,
98.505,176.115,
98.505,177.11,
98.505,178.105,
98.505,179.1,
98.505,180.095,
98.505,181.09,
98.505,182.085,
98.505,183.08,
98.505,184.075,
98.505,185.07,
98.505,186.065,
98.505,187.06,
98.505,188.055,
98.505,189.05,
98.505,190.045,
98.505,191.04,
98.505,192.035,
98.505,193.03,
98.505,194.025,
98.505,195.02,
98.505,196.015,
98.505,197.01,
98.505,198.005,
99.5,0,
99.5,0.995,
99.5,1.99,
99.5,2.985,
99.5,3.98,
99.5,4.975,
99.5,5.97,
99.5,6.965,
99.5,7.96,
99.5,8.955,
99.5,9.95,
99.5,10.945,
99.5,11.94,
99.5,12.935,
99.5,13.93,
99.5,14.925,
99.5,15.92,
99.5,16.915,
99.5,17.91,
99.5,18.905,
99.5,19.9,
99.5,20.895,
99.5,21.89,
99.5,22.885,
99.5,23.88,
99.5,24.875,
99.5,25.87,
99.5,26.865,
99.5,27.86,
99.5,28.855,
99.5,29.85,
99.5,30.845,
99.5,31.84,
99.5,32.835,
99.5,33.83,
99.5,34.825,
99.5,35.82,
99.5,36.815,
99.5,37.81,
99.5,38.805,
99.5,39.8,
99.5,40.795,
99.5,41.79,
99.5,42.785,
99.5,43.78,
99.5,44.775,
99.5,45.77,
99.5,46.765,
99.5,47.76,
99.5,48.755,
99.5,49.75,
99.5,50.745,
99.5,51.74,
99.5,52.735,
99.5,53.73,
99.5,54.725,
99.5,55.72,
99.5,56.715,
99.5,57.71,
99.5,58.705,
99.5,59.7,
99.5,60.695,
99.5,61.69,
99.5,62.685,
99.5,63.68,
99.5,64.675,
99.5,65.67,
99.5,66.665,
99.5,67.66,
99.5,68.655,
99.5,69.65,
99.5,70.645,
99.5,71.64,
99.5,72.635,
99.5,73.63,
99.5,74.625,
99.5,75.62,
99.5,76.615,
99.5,77.61,
99.5,78.605,
99.5,79.6,
99.5,80.595,
99.5,81.59,
99.5,82.585,
99.5,83.58,
99.5,84.575,
99.5,85.57,
99.5,86.565,
99.5,87.56,
99.5,88.555,
99.5,89.55,
99.5,90.545,
99.5,91.54,
99.5,92.535,
99.5,93.53,
99.5,94.525,
99.5,95.52,
99.5,96.515,
99.5,97.51,
99.5,98.505,
99.5,99.5,
99.5,100.495,
99.5,101.49,
99.5,102.485,
99.5,103.48,
99.5,104.475,
99.5,105.47,
99.5,106.465,
99.5,107.46,
99.5,108.455,
99.5,109.45,
99.5,110.445,
99.5,111.44,
99.5,112.435,
99.5,113.43,
99.5,114.425,
99.5,115.42,
99.5,116.415,
99.5,117.41,
99.5,118.405,
99.5,119.4,
99.5,120.395,
99.5,121.39,
99.5,122.385,
99.5,123.38,
99.5,124.375,
99.5,125.37,
99.5,126.365,
99.5,127.36,
99.5,128.355,
99.5,129.35,
99.5,130.345,
99.5,131.34,
99.5,132.335,
99.5,133.33,
99.5,134.325,
99.5,135.32,
99.5,136.315,
99.5,137.31,
99.5,138.305,
99.5,139.3,
99.5,140.295,
99.5,141.29,
99.5,142.285,
99.5,143.28,
99.5,144.275,
99.5,145.27,
99.5,146.265,
99.5,147.26,
99.5,148.255,
99.5,149.25,
99.5,150.245,
99.5,151.24,
99.5,152.235,
99.5,153.23,
99.5,154.225,
99.5,155.22,
99.5,156.215,
99.5,157.21,
99.5,158.205,
99.5,159.2,
99.5,160.195,
99.5,161.19,
99.5,162.185,
99.5,163.18,
99.5,164.175,
99.5,165.17,
99.5,166.165,
99.5,167.16,
99.5,168.155,
99.5,169.15,
99.5,170.145,
99.5,171.14,
99.5,172.135,
99.5,173.13,
99.5,174.125,
99.5,175.12,
99.5,176.115,
99.5,177.11,
99.5,178.105,
99.5,179.1,
99.5,180.095,
99.5,181.09,
99.5,182.085,
99.5,183.08,
99.5,184.075,
99.5,185.07,
99.5,186.065,
99.5,187.06,
99.5,188.055,
99.5,189.05,
99.5,190.045,
99.5,191.04,
99.5,192.035,
99.5,193.03,
99.5,194.025,
99.5,195.02,
99.5,196.015,
99.5,197.01,
99.5,198.005,
100.495,0,
100.495,0.995,
100.495,1.99,
100.495,2.985,
100.495,3.98,
100.495,4.975,
100.495,5.97,
100.495,6.965,
100.495,7.96,
100.495,8.955,
100.495,9.95,
100.495,10.945,
100.495,11.94,
100.495,12.935,
100.495,13.93,
100.495,14.925,
100.495,15.92,
100.495,16.915,
100.495,17.91,
100.495,18.905,
100.495,19.9,
100.495,20.895,
100.495,21.89,
100.495,22.885,
100.495,23.88,
100.495,24.875,
100.495,25.87,
100.495,26.865,
100.495,27.86,
100.495,28.855,
100.495,29.85,
100.495,30.845,
100.495,31.84,
100.495,32.835,
100.495,33.83,
100.495,34.825,
100.495,35.82,
100.495,36.815,
100.495,37.81,
100.495,38.805,
100.495,39.8,
100.495,40.795,
100.495,41.79,
100.495,42.785,
100.495,43.78,
100.495,44.775,
100.495,45.77,
100.495,46.765,
100.495,47.76,
100.495,48.755,ranger-stop7
100.495,49.75,
100.495,50.745,
100.495,51.74,
100.495,52.735,
100.495,53.73,
100.495,54.725,
100.495,55.72,
100.495,56.715,
100.495,57.71,
100.495,58.705,
100.495,59.7,
100.495,60.695,
100.495,61.69,
100.495,62.685,
100.495,63.68,
100.495,64.675,
100.495,65.67,
100.495,66.665,
100.495,67.66,
100.495,68.655,
100.495,69.65,
100.495,70.645,
100.495,71.64,
100.495,72.635,
100.495,73.63,
100.495,74.625,
100.495,75.62,
100.495,76.615,
100.495,77.61,
100.495,78.605,
100.495,79.6,
100.495,80.595,
100.495,81.59,
100.495,82.585,
100.495,83.58,
100.495,84.575,
100.495,85.57,
100.495,86.565,
100.495,87.56,
100.495,88.555,
100.495,89.55,
100.495,90.545,
100.495,91.54,
100.495,92.535,
100.495,93.53,
100.495,94.525,
100.495,95.52,
100.495,96.515,
100.495,97.51,
100.495,98.505,
100.495,99.5,
100.495,100.495,
100.495,101.49,
100.495,102.485,
100.495,103.48,
100.495,104.475,
100.495,105.47,
100.495,106.465,
100.495,107.46,
100.495,108.455,
100.495,109.45,
100.495,110.445,
100.495,111.44,
100.495,112.435,
100.495,113.43,
100.495,114.425,
100.495,115.42,
100.495,116.415,
100.495,117.41,
100.495,118.405,
100.495,119.4,
100.495,120.395,
100.495,121.39,
100.495,122.385,
100.495,123.38,
100.495,124.375,
100.495,125.37,
100.495,126.365,
100.495,127.36,
100.495,128.355,
100.495,129.35,
100.495,130.345,
100.495,131.34,
100.495,132.335,
100.495,133.33,
100.495,134.325,
100.495,135.32,
100.495,136.315,
100.495,137.31,
100.495,138.305,
100.495,139.3,
100.495,140.295,
100.495,141.29,
100.495,142.285,
100.495,143.28,
100.495,144.275,
100.495,145.27,
100.495,146.265,
100.495,147.26,
100.495,148.255,
100.495,149.25,
100.495,150.245,
100.495,151.24,
100.495,152.235,
100.495,153.23,
100.495,154.225,
100.495,155.22,
100.495,156.215,
100.495,157.21,
100.495,158.205,
100.495,159.2,
100.495,160.195,
100.495,161.19,
100.495,162.185,
100.495,163.18,
100.495,164.175,
100.495,165.17,
100.495,166.165,
100.495,167.16,
100.495,168.155,
100.495,169.15,
100.495,170.145,
100.495,171.14,
100.495,172.135,
100.495,173.13,
100.495,174.125,
100.495,175.12,
100.495,176.115,
100.495,177.11,
100.495,178.105,
100.495,179.1,
100.495,180.095,
100.495,181.09,
100.495,182.085,
100.495,183.08,
100.495,184.075,
100.495,185.07,
100.495,186.065,
100.495,187.06,
100.495,188.055,
100.495,189.05,
100.495,190.045,
100.495,191.04,
100.495,192.035,
100.495,193.03,
100.495,194.025,
100.495,195.02,
100.495,196.015,
100.495,197.01,
100.495,198.005,
101.49,0,
101.49,0.995,
101.49,1.99,
101.49,2.985,
101.49,3.98,
101.49,4.975,
101.49,5.97,
101.49,6.965,
101.49,7.96,
101.49,8.955,
101.49,9.95,
101.49,10.945,
101.49,11.94,
101.49,12.935,
101.49,13.93,
101.49,14.925,
101.49,15.92,
101.49,16.915,
101.49,17.91,
101.49,18.905,
101.49,19.9,
101.49,20.895,
101.49,21.89,
101.49,22.885,
101.49,23.88,
101.49,24.875,
101.49,25.87,
101.49,26.865,
101.49,27.86,
101.49,28.855,
101.49,29.85,
101.49,30.845,
101.49,31.84,
101.49,32.835,
101.49,33.83,
101.49,34.825,
101.49,35.82,
101.49,36.815,
101.49,37.81,
101.49,38.805,
101.49,39.8,
101.49,40.795,
101.49,41.79,
101.49,42.785,
101.49,43.78,
101.49,44.775,
101.49,45.77,
101.49,46.765,
101.49,47.76,
101.49,48.755,
101.49,49.75,
101.49,50.745,
101.49,51.74,
101.49,52.735,
101.49,53.73,
101.49,54.725,
101.49,55.72,
101.49,56.715,
101.49,57.71,
101.49,58.705,
101.49,59.7,
101.49,60.695,
101.49,61.69,
101.49,62.685,
101.49,63.68,
101.49,64.675,
101.49,65.67,
101.49,66.665,
101.49,67.66,
101.49,68.655,
101.49,69.65,
101.49,70.645,
101.49,71.64,
101.49,72.635,
101.49,73.63,
101.49,74.625,
101.49,75.62,
101.49,76.615,
101.49,77.61,
101.49,78.605,
101.49,79.6,
101.49,80.595,
101.49,81.59,
101.49,82.585,
101.49,83.58,
101.49,84.575,
101.49,85.57,
101.49,86.565,
101.49,87.56,
101.49,88.555,
101.49,89.55,
101.49,90.545,
101.49,91.54,
101.49,92.535,
101.49,93.53,
101.49,94.525,
101.49,95.52,
101.49,96.515,
101.49,97.51,
101.49,98.505,
101.49,99.5,
101.49,100.495,
101.49,101.49,
101.49,102.485,
101.49,103.48,
101.49,104.475,
101.49,105.47,
101.49,106.465,
101.49,107.46,
101.49,108.455,
101.49,109.45,
101.49,110.445,
101.49,111.44,
101.49,112.435,
101.49,113.43,
101.49,114.425,
101.49,115.42,
101.49,116.415,
101.49,117.41,
101.49,118.405,
101.49,119.4,
101.49,120.395,
101.49,121.39,
101.49,122.385,
101.49,123.38,
101.49,124.375,
101.49,125.37,
101.49,126.365,
101.49,127.36,
101.49,128.355,
101.49,129.35,
101.49,130.345,
101.49,131.34,
101.49,132.335,
101.49,133.33,
101.49,134.325,
101.49,135.32,
101.49,136.315,
101.49,137.31,
101.49,138.305,
101.49,139.3,
101.49,140.295,
101.49,141.29,
101.49,142.285,
101.49,143.28,
101.49,144.275,
101.49,145.27,
101.49,146.265,
101.49,147.26,
101.49,148.255,
101.49,149.25,
101.49,150.245,
101.49,151.24,
101.49,152.235,
101.49,153.23,
101.49,154.225,
101.49,155.22,
101.49,156.215,
101.49,157.21,
101.49,158.205,
101.49,159.2,
101.49,160.195,
101.49,161.19,
101.49,162.185,
101.49,163.18,
101.49,164.175,
101.49,165.17,
101.49,166.165,
101.49,167.16,
101.49,168.155,
101.49,169.15,
101.49,170.145,
101.49,171.14,
101.49,172.135,
101.49,173.13,
101.49,174.125,
101.49,175.12,
101.49,176.115,
101.49,177.11,
101.49,178.105,
101.49,179.1,
101.49,180.095,
101.49,181.09,
101.49,182.085,
101.49,183.08,
101.49,184.075,
101.49,185.07,
101.49,186.065,
101.49,187.06,
101.49,188.055,
101.49,189.05,
101.49,190.045,
101.49,191.04,
101.49,192.035,
101.49,193.03,
101.49,194.025,
101.49,195.02,
101.49,196.015,
101.49,197.01,
101.49,198.005,
102.485,0,
102.485,0.995,
102.485,1.99,
102.485,2.985,
102.485,3.98,
102.485,4.975,
102.485,5.97,
102.485,6.965,
102.485,7.96,
102.485,8.955,
102.485,9.95,
102.485,10.945,
102.485,11.94,
102.485,12.935,
102.485,13.93,
102.485,14.925,
102.485,15.92,
102.485,16.915,
102.485,17.91,
102.485,18.905,
102.485,19.9,
102.485,20.895,
102.485,21.89,
102.485,22.885,
102.485,23.88,
102.485,24.875,
102.485,25.87,
102.485,26.865,
102.485,27.86,
102.485,28.855,
102.485,29.85,
102.485,30.845,
102.485,31.84,
102.485,32.835,
102.485,33.83,
102.485,34.825,
102.485,35.82,
102.485,36.815,
102.485,37.81,
102.485,38.805,
102.485,39.8,
102.485,40.795,
102.485,41.79,
102.485,42.785,
102.485,43.78,
102.485,44.775,
102.485,45.77,
102.485,46.765,
102.485,47.76,
102.485,48.755,
102.485,49.75,
102.485,50.745,
102.485,51.74,
102.485,52.735,
102.485,53.73,
102.485,54.725,
102.485,55.72,
102.485,56.715,
102.485,57.71,
102.485,58.705,
102.485,59.7,
102.485,60.695,
102.485,61.69,
102.485,62.685,
102.485,63.68,
102.485,64.675,
102.485,65.67,
102.485,66.665,
102.485,67.66,
102.485,68.655,
102.485,69.65,
102.485,70.645,
102.485,71.64,
102.485,72.635,
102.485,73.63,
102.485,74.625,
102.485,75.62,
102.485,76.615,
102.485,77.61,
102.485,78.605,
102.485,79.6,
102.485,80.595,
102.485,81.59,
102.485,82.585,
102.485,83.58,
102.485,84.575,
102.485,85.57,
102.485,86.565,
102.485,87.56,
102.485,88.555,
102.485,89.55,
102.485,90.545,
102.485,91.54,
102.485,92.535,
102.485,93.53,
102.485,94.525,
102.485,95.52,
102.485,96.515,
102.485,97.51,
102.485,98.505,
102.485,99.5,
102.485,100.495,
102.485,101.49,
102.485,102.485,
102.485,103.48,
102.485,104.475,
102.485,105.47,
102.485,106.465,
102.485,107.46,
102.485,108.455,
102.485,109.45,
102.485,110.445,
102.485,111.44,
102.485,112.435,
102.485,113.43,
102.485,114.425,
102.485,115.42,
102.485,116.415,
102.485,117.41,
102.485,118.405,
102.485,119.4,
102.485,120.395,
102.485,121.39,
102.485,122.385,
102.485,123.38,
102.485,124.375,
102.485,125.37,
102.485,126.365,
102.485,127.36,
102.485,128.355,
102.485,129.35,
102.485,130.345,
102.485,131.34,
102.485,132.335,
102.485,133.33,
102.485,134.325,
102.485,135.32,
102.485,136.315,
102.485,137.31,
102.485,138.305,
102.485,139.3,
102.485,140.295,
102.485,141.29,
102.485,142.285,
102.485,143.28,
102.485,144.275,
102.485,145.27,
102.485,146.265,
102.485,147.26,
102.485,148.255,
102.485,149.25,
102.485,150.245,
102.485,151.24,
102.485,152.235,
102.485,153.23,
102.485,154.225,
102.485,155.22,
102.485,156.215,
102.485,157.21,
102.485,158.205,
102.485,159.2,
102.485,160.195,
102.485,161.19,
102.485,162.185,
102.485,163.18,
102.485,164.175,
102.485,165.17,
102.485,166.165,
102.485,167.16,
102.485,168.155,
102.485,169.15,
102.485,170.145,
102.485,171.14,
102.485,172.135,
102.485,173.13,
102.485,174.125,
102.485,175.12,
102.485,176.115,
102.485,177.11,
102.485,178.105,
102.485,179.1,
102.485,180.095,
102.485,181.09,
102.485,182.085,
102.485,183.08,
102.485,184.075,
102.485,185.07,
102.485,186.065,
102.485,187.06,
102.485,188.055,
102.485,189.05,
102.485,190.045,
102.485,191.04,
102.485,192.035,
102.485,193.03,
102.485,194.025,
102.485,195.02,
102.485,196.015,
102.485,197.01,
102.485,198.005,
103.48,0,
103.48,0.995,
103.48,1.99,
103.48,2.985,
103.48,3.98,
103.48,4.975,
103.48,5.97,
103.48,6.965,
103.48,7.96,
103.48,8.955,
103.48,9.95,
103.48,10.945,
103.48,11.94,
103.48,12.935,
103.48,13.93,
103.48,14.925,
103.48,15.92,
103.48,16.915,
103.48,17.91,
103.48,18.905,
103.48,19.9,
103.48,20.895,
103.48,21.89,
103.48,22.885,
103.48,23.88,
103.48,24.875,
103.48,25.87,
103.48,26.865,
103.48,27.86,
103.48,28.855,
103.48,29.85,
103.48,30.845,
103.48,31.84,
103.48,32.835,
103.48,33.83,
103.48,34.825,
103.48,35.82,
103.48,36.815,
103.48,37.81,
103.48,38.805,
103.48,39.8,
103.48,40.795,
103.48,41.79,
103.48,42.785,
103.48,43.78,
103.48,44.775,
103.48,45.77,
103.48,46.765,
103.48,47.76,
103.48,48.755,
103.48,49.75,
103.48,50.745,
103.48,51.74,
103.48,52.735,
103.48,53.73,
103.48,54.725,
103.48,55.72,
103.48,56.715,
103.48,57.71,
103.48,58.705,
103.48,59.7,
103.48,60.695,
103.48,61.69,
103.48,62.685,
103.48,63.68,
103.48,64.675,
103.48,65.67,
103.48,66.665,
103.48,67.66,
103.48,68.655,
103.48,69.65,
103.48,70.645,
103.48,71.64,
103.48,72.635,
103.48,73.63,
103.48,74.625,
103.48,75.62,
103.48,76.615,
103.48,77.61,
103.48,78.605,
103.48,79.6,
103.48,80.595,
103.48,81.59,
103.48,82.585,
103.48,83.58,
103.48,84.575,
103.48,85.57,
103.48,86.565,
103.48,87.56,
103.48,88.555,
103.48,89.55,
103.48,90.545,
103.48,91.54,
103.48,92.535,
103.48,93.53,
103.48,94.525,
103.48,95.52,
103.48,96.515,
103.48,97.51,
103.48,98.505,
103.48,99.5,
103.48,100.495,
103.48,101.49,
103.48,102.485,
103.48,103.48,
103.48,104.475,
103.48,105.47,
103.48,106.465,
103.48,107.46,
103.48,108.455,
103.48,109.45,
103.48,110.445,
103.48,111.44,
103.48,112.435,
103.48,113.43,
103.48,114.425,
103.48,115.42,
103.48,116.415,
103.48,117.41,
103.48,118.405,
103.48,119.4,
103.48,120.395,
103.48,121.39,
103.48,122.385,
103.48,123.38,
103.48,124.375,
103.48,125.37,
103.48,126.365,
103.48,127.36,
103.48,128.355,
103.48,129.35,
103.48,130.345,
103.48,131.34,
103.48,132.335,
103.48,133.33,
103.48,134.325,
103.48,135.32,
103.48,136.315,
103.48,137.31,
103.48,138.305,
103.48,139.3,
103.48,140.295,
103.48,141.29,
103.48,142.285,
103.48,143.28,
103.48,144.275,
103.48,145.27,
103.48,146.265,
103.48,147.26,
103.48,148.255,
103.48,149.25,
103.48,150.245,
103.48,151.24,
103.48,152.235,
103.48,153.23,
103.48,154.225,
103.48,155.22,
103.48,156.215,
103.48,157.21,
103.48,158.205,
103.48,159.2,
103.48,160.195,
103.48,161.19,
103.48,162.185,
103.48,163.18,
103.48,164.175,
103.48,165.17,
103.48,166.165,general-gate2
103.48,167.16,
103.48,168.155,
103.48,169.15,
103.48,170.145,
103.48,171.14,
103.48,172.135,
103.48,173.13,
103.48,174.125,
103.48,175.12,
103.48,176.115,
103.48,177.11,
103.48,178.105,
103.48,179.1,
103.48,180.095,
103.48,181.09,
103.48,182.085,
103.48,183.08,
103.48,184.075,
103.48,185.07,
103.48,186.065,
103.48,187.06,
103.48,188.055,
103.48,189.05,
103.48,190.045,
103.48,191.04,
103.48,192.035,
103.48,193.03,
103.48,194.025,
103.48,195.02,
103.48,196.015,
103.48,197.01,
103.48,198.005,
104.475,0,
104.475,0.995,
104.475,1.99,
104.475,2.985,
104.475,3.98,
104.475,4.975,
104.475,5.97,
104.475,6.965,
104.475,7.96,
104.475,8.955,
104.475,9.95,
104.475,10.945,
104.475,11.94,
104.475,12.935,
104.475,13.93,
104.475,14.925,
104.475,15.92,
104.475,16.915,
104.475,17.91,
104.475,18.905,
104.475,19.9,
104.475,20.895,
104.475,21.89,
104.475,22.885,
104.475,23.88,
104.475,24.875,
104.475,25.87,
104.475,26.865,
104.475,27.86,
104.475,28.855,
104.475,29.85,
104.475,30.845,
104.475,31.84,
104.475,32.835,
104.475,33.83,
104.475,34.825,
104.475,35.82,
104.475,36.815,
104.475,37.81,
104.475,38.805,
104.475,39.8,
104.475,40.795,
104.475,41.79,
104.475,42.785,
104.475,43.78,
104.475,44.775,
104.475,45.77,
104.475,46.765,
104.475,47.76,
104.475,48.755,
104.475,49.75,
104.475,50.745,
104.475,51.74,
104.475,52.735,
104.475,53.73,
104.475,54.725,
104.475,55.72,
104.475,56.715,
104.475,57.71,
104.475,58.705,
104.475,59.7,
104.475,60.695,
104.475,61.69,
104.475,62.685,
104.475,63.68,
104.475,64.675,
104.475,65.67,
104.475,66.665,
104.475,67.66,
104.475,68.655,
104.475,69.65,
104.475,70.645,
104.475,71.64,
104.475,72.635,
104.475,73.63,
104.475,74.625,
104.475,75.62,
104.475,76.615,
104.475,77.61,
104.475,78.605,
104.475,79.6,
104.475,80.595,
104.475,81.59,
104.475,82.585,
104.475,83.58,
104.475,84.575,
104.475,85.57,
104.475,86.565,
104.475,87.56,
104.475,88.555,
104.475,89.55,
104.475,90.545,
104.475,91.54,
104.475,92.535,
104.475,93.53,
104.475,94.525,
104.475,95.52,
104.475,96.515,
104.475,97.51,
104.475,98.505,
104.475,99.5,
104.475,100.495,
104.475,101.49,
104.475,102.485,
104.475,103.48,
104.475,104.475,
104.475,105.47,
104.475,106.465,
104.475,107.46,
104.475,108.455,
104.475,109.45,
104.475,110.445,
104.475,111.44,
104.475,112.435,
104.475,113.43,
104.475,114.425,
104.475,115.42,
104.475,116.415,
104.475,117.41,
104.475,118.405,
104.475,119.4,
104.475,120.395,
104.475,121.39,
104.475,122.385,
104.475,123.38,
104.475,124.375,
104.475,125.37,
104.475,126.365,
104.475,127.36,
104.475,128.355,
104.475,129.35,
104.475,130.345,
104.475,131.34,
104.475,132.335,
104.475,133.33,
104.475,134.325,
104.475,135.32,
104.475,136.315,
104.475,137.31,
104.475,138.305,
104.475,139.3,
104.475,140.295,
104.475,141.29,
104.475,142.285,
104.475,143.28,
104.475,144.275,
104.475,145.27,
104.475,146.265,
104.475,147.26,
104.475,148.255,
104.475,149.25,
104.475,150.245,
104.475,151.24,
104.475,152.235,
104.475,153.23,
104.475,154.225,
104.475,155.22,
104.475,156.215,
104.475,157.21,
104.475,158.205,
104.475,159.2,
104.475,160.195,
104.475,161.19,
104.475,162.185,
104.475,163.18,
104.475,164.175,
104.475,165.17,
104.475,166.165,
104.475,167.16,
104.475,168.155,
104.475,169.15,
104.475,170.145,
104.475,171.14,
104.475,172.135,
104.475,173.13,
104.475,174.125,
104.475,175.12,
104.475,176.115,
104.475,177.11,
104.475,178.105,
104.475,179.1,
104.475,180.095,
104.475,181.09,
104.475,182.085,
104.475,183.08,
104.475,184.075,
104.475,185.07,
104.475,186.065,
104.475,187.06,
104.475,188.055,
104.475,189.05,
104.475,190.045,
104.475,191.04,
104.475,192.035,
104.475,193.03,
104.475,194.025,
